Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2015-109491,20/02/2015,26/02/2015,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,1,0,12.462
CA-2015-109491,20/02/2015,26/02/2015,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Richmond,Indiana,Central,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,5,0.1,3.6576
CA-2015-165540,21/02/2015,25/02/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Woodstock,Illinois,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,8.85,10,0.1,1.593
CA-2015-133354,22/02/2015,24/02/2015,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Moreno Valley,California,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44,7,0.1,3.4992
CA-2015-103744,23/02/2015,27/02/2015,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.428,7,0.2,0.70848
CA-2015-103744,23/02/2015,27/02/2015,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,6.936,9,0.1,1.24848
US-2015-137680,24/02/2015,02/03/2015,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,10,0,4.5552
US-2015-137680,24/02/2015,02/03/2015,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,10,0.2,5.26336
CA-2015-156545,27/02/2015,03/03/2015,First Class,JS-16030,Joy Smith,Consumer,United States,Columbus,Ohio,East,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,3,0.2,3.11296
CA-2015-131009,01/03/2015,05/03/2015,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,7,0,12.7104
CA-2015-131009,01/03/2015,05/03/2015,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,1,0.1,3.3912
CA-2015-131009,01/03/2015,05/03/2015,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,4,0.2,20.72832
US-2015-143707,01/03/2015,05/03/2015,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,New York City,New York,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,4,0.2,0.9504
CA-2015-168312,01/03/2015,07/03/2015,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,5,0.2,60.24144
CA-2015-168312,01/03/2015,07/03/2015,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,7,0.1,24.72336
CA-2015-104269,01/03/2015,06/03/2015,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,7,0.2,73.21088
CA-2015-113880,01/03/2015,05/03/2015,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,4,0,3.4944
CA-2015-131009,01/03/2015,05/03/2015,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,7,0.1,65.205
CA-2015-113880,01/03/2015,05/03/2015,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.116,3,0,126.8232
CA-2015-107524,02/03/2015,08/03/2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,6,0,7.28
CA-2015-107524,02/03/2015,08/03/2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0.2,1.8176
CA-2015-155852,03/03/2015,07/03/2015,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,10,0.2,3.11296
US-2015-127978,03/03/2015,08/03/2015,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,9,0.2,48.392
CA-2015-130421,03/03/2015,07/03/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,176.772,5,0,35.3544
US-2015-127978,03/03/2015,08/03/2015,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,15.12,6,0.1,2.7216
CA-2015-105648,03/03/2015,07/03/2015,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,4,0.2,100.21632
US-2015-127978,03/03/2015,08/03/2015,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,10,0.2,7.14752
CA-2015-127964,03/03/2015,08/03/2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,9.99,7,0,1.998
CA-2015-127964,03/03/2015,08/03/2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,9,0.1,4.5576
CA-2015-127964,03/03/2015,08/03/2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,125.76,7,0,25.152
CA-2015-116239,04/03/2015,04/03/2015,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Columbia,South Carolina,South,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,1,0.2,56.784
CA-2015-117016,04/03/2015,09/03/2015,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.552,1,0,3.1104
CA-2015-169061,05/03/2015,08/03/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,9,0.2,9.5232
CA-2015-169061,05/03/2015,08/03/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,9,0.1,3.3516
CA-2015-169061,05/03/2015,08/03/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.632,4,0,9.9264
CA-2015-169061,05/03/2015,08/03/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,9,0.2,15.6512
CA-2015-169061,05/03/2015,08/03/2015,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0.2,76.7952
US-2015-131982,07/03/2015,11/03/2015,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,7,0.2,17.22368
CA-2015-156587,07/03/2015,08/03/2015,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,6,0.2,38.8704
CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,West,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",204.9,8,0,40.98
CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,West,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,9,0.2,69.87264
CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",481.568,5,0,96.3136
CA-2015-156587,07/03/2015,08/03/2015,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,1,0.2,7.79392
CA-2015-156587,07/03/2015,08/03/2015,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,17.94,3,0,3.588
CA-2015-104563,07/03/2015,12/03/2015,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Seattle,Washington,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,20.65,10,0,4.13
US-2015-140116,10/03/2015,17/03/2015,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,636.408,8,0.2,101.82528
US-2015-140116,10/03/2015,17/03/2015,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",83.168,6,0.2,13.30688
US-2015-100279,10/03/2015,14/03/2015,Standard Class,SW-20275,Scott Williamson,Consumer,United States,Royal Oak,Michigan,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,8,0.2,3.5808
US-2015-103338,11/03/2015,15/03/2015,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Roseville,California,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,9,0.2,1.2768
CA-2015-166884,11/03/2015,16/03/2015,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.464,4,0.1,1.88352
CA-2015-166884,11/03/2015,16/03/2015,Second Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,8.32,1,0.2,1.3312
CA-2015-158337,11/03/2015,14/03/2015,Second Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",108.92,1,0.2,17.4272
CA-2015-114790,11/03/2015,13/03/2015,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",146.76,10,0.2,23.4816
CA-2015-114790,11/03/2015,13/03/2015,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,South,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,32.96,4,0,6.592
CA-2015-114790,11/03/2015,13/03/2015,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,587.97,7,0.2,94.0752
CA-2015-114790,11/03/2015,13/03/2015,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,2,0,2.988
CA-2015-114510,14/03/2015,19/03/2015,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33.088,3,0,6.6176
CA-2015-152618,14/03/2015,17/03/2015,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,1,0,114.982
CA-2015-114510,14/03/2015,19/03/2015,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,5,0,4.272
CA-2015-114510,14/03/2015,19/03/2015,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.8,1,0.1,14.904
US-2015-125521,14/03/2015,19/03/2015,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,8,0.2,182.3872
CA-2015-100293,14/03/2015,18/03/2015,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,Florida,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.056,1,0,18.2112
CA-2015-114510,14/03/2015,19/03/2015,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0.2,12.9568
CA-2015-152618,14/03/2015,17/03/2015,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.448,2,0,1.6896
CA-2015-157623,14/03/2015,18/03/2015,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,2,0.1,0.6084
CA-2015-114510,14/03/2015,19/03/2015,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,Utah,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.048,6,0,12.4096
CA-2015-157623,14/03/2015,18/03/2015,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,7,0.2,1.6896
CA-2015-149958,15/03/2015,19/03/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.188,5,0.2,6.91008
CA-2015-149958,15/03/2015,19/03/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,South,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",45.696,1,0.1,8.22528
CA-2015-149958,15/03/2015,19/03/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,South,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,131.904,1,0.2,21.10464
CA-2015-149958,15/03/2015,19/03/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,South,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.218,3,0.2,1.15488
CA-2015-149958,15/03/2015,19/03/2015,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Tampa,Florida,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.776,2,0,28.5552
CA-2015-157609,16/03/2015,21/03/2015,Second Class,KN-16705,Kristina Nunn,Home Office,United States,Raleigh,North Carolina,South,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,5,0.2,75.5072
US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,10,0,6.534
US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,6,0.1,2.3328
US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,7,0.2,1.8288
CA-2015-158442,17/03/2015,17/03/2015,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,4,0,0.8896
CA-2015-158442,17/03/2015,17/03/2015,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,5.184,7,0.2,0.82944
CA-2015-158442,17/03/2015,17/03/2015,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,Central,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.552,8,0,3.1104
US-2015-164763,17/03/2015,21/03/2015,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,1,0.1,5.4792
CA-2015-127859,17/03/2015,20/03/2015,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,126.624,6,0,25.3248
US-2015-148838,17/03/2015,21/03/2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.746,8,0.2,252.75936
CA-2015-118339,17/03/2015,24/03/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,Central,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,5,0,18.756
US-2015-148838,17/03/2015,21/03/2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1071.576,4,0.2,171.45216
US-2015-148838,17/03/2015,21/03/2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",613.908,2,0.1,110.50344
US-2015-148838,17/03/2015,21/03/2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,East,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,34.86,6,0,6.972
US-2015-148838,17/03/2015,21/03/2015,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,East,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,155.04,6,0.2,24.8064
CA-2015-118339,17/03/2015,24/03/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,Central,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,1,0.2,5.7408
CA-2015-118339,17/03/2015,24/03/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,9,0.2,8.544
CA-2015-118339,17/03/2015,24/03/2015,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,Central,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6,0,3.936
